date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,date_month,rainfall_mm
2006-06-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,28.23,0.38,2006-06-01,60.99333333333334
2006-06-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2706.25,36.79,2006-06-01,60.99333333333334
2006-06-15,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,22.0,0.3,2006-06-01,13.185
2006-06-15,Eastern,Kitui,Kitui,187,-1.37,38.02,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,53.0,0.72,2006-06-01,13.185
2006-06-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,20.0,0.27,2006-06-01,13.185
2006-06-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Bread,55,400 G,actual,Retail,KES,26.0,0.35,2006-06-01,12.31
2006-06-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,16.96,0.23,2006-06-01,12.31
2006-06-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1550.91,21.09,2006-06-01,12.31
2006-06-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,861.1,11.71,2006-06-01,12.31
2006-06-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1978.07,26.89,2006-06-01,12.31
2006-06-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,milk and dairy,"Milk (cow, pasteurized)",472,500 ML,actual,Retail,KES,22.0,0.3,2006-06-01,12.31
2006-06-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,oil and fats,Oil (vegetable),96,L,actual,Retail,KES,120.0,1.63,2006-06-01,12.31
2006-06-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,33.07,0.45,2006-06-01,12.31
2006-06-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,3017.0,41.02,2006-06-01,12.31
2006-06-15,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,22.0,0.3,2006-06-01,9.973333333333333
2006-06-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,19.3,0.26,2006-06-01,100.009
2006-06-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1714.0,23.3,2006-06-01,100.009
2006-06-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,586.11,7.97,2006-06-01,100.009
2006-06-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1220.0,16.59,2006-06-01,100.009
2006-06-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,38.51,0.52,2006-06-01,100.009
2006-06-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,3340.0,45.41,2006-06-01,100.009
2006-06-15,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,35.6,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,27.0,0.37,2006-06-01,133.92428571428573
2006-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,17.03,0.23,2006-06-01,133.92428571428573
2006-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1549.0,21.06,2006-06-01,133.92428571428573
2006-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,450.61,6.13,2006-06-01,133.92428571428573
2006-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,46.06,0.63,2006-06-01,133.92428571428573
2006-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2978.0,40.49,2006-06-01,133.92428571428573
2006-07-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,19.92,0.27,2006-07-01,35.041666666666664
2006-07-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1695.0,23.05,2006-07-01,35.041666666666664
2006-07-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,30.15,0.41,2006-07-01,35.041666666666664
2006-07-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2750.0,37.4,2006-07-01,35.041666666666664
2006-07-15,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,22.0,0.3,2006-07-01,11.59625
2006-07-15,Eastern,Kitui,Kitui,187,-1.37,38.02,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,51.0,0.69,2006-07-01,11.59625
2006-07-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,21.0,0.29,2006-07-01,11.59625
2006-07-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Bread,55,400 G,actual,Retail,KES,26.0,0.35,2006-07-01,16.16
2006-07-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,18.61,0.25,2006-07-01,16.16
2006-07-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1690.67,22.99,2006-07-01,16.16
2006-07-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,662.22,9.01,2006-07-01,16.16
2006-07-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1680.0,22.85,2006-07-01,16.16
2006-07-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,milk and dairy,"Milk (cow, pasteurized)",472,500 ML,actual,Retail,KES,22.0,0.3,2006-07-01,16.16
2006-07-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,oil and fats,Oil (vegetable),96,L,actual,Retail,KES,115.0,1.56,2006-07-01,16.16
2006-07-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,30.3,0.41,2006-07-01,16.16
2006-07-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2760.0,37.53,2006-07-01,16.16
2006-07-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1533.33,20.85,2006-07-01,109.032
2006-07-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,455.55,6.2,2006-07-01,109.032
2006-07-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1450.0,19.72,2006-07-01,109.032
2006-07-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,34.77,0.47,2006-07-01,109.032
2006-07-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,3200.0,43.52,2006-07-01,109.032
2006-07-15,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,35.6,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,26.0,0.35,2006-07-01,174.90642857142856
2006-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,16.56,0.23,2006-07-01,174.90642857142856
2006-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1550.0,21.08,2006-07-01,174.90642857142856
2006-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,333.32,4.53,2006-07-01,174.90642857142856
2006-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1000.0,13.6,2006-07-01,174.90642857142856
2006-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,41.43,0.56,2006-07-01,174.90642857142856
2006-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2260.0,30.73,2006-07-01,174.90642857142856
2006-08-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,15.31,0.21,2006-08-01,27.483333333333334
2006-08-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1131.25,15.58,2006-08-01,27.483333333333334
2006-08-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,30.59,0.42,2006-08-01,27.483333333333334
2006-08-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2798.75,38.55,2006-08-01,27.483333333333334
2006-08-15,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,21.0,0.29,2006-08-01,30.1125
2006-08-15,Eastern,Kitui,Kitui,187,-1.37,38.02,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,42.0,0.58,2006-08-01,30.1125
2006-08-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,22.0,0.3,2006-08-01,30.1125
2006-08-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Bread,55,400 G,actual,Retail,KES,26.0,0.36,2006-08-01,52.57
2006-08-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,17.5,0.24,2006-08-01,52.57
2006-08-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1585.75,21.84,2006-08-01,52.57
2006-08-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,555.55,7.65,2006-08-01,52.57
2006-08-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1668.75,22.99,2006-08-01,52.57
2006-08-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,milk and dairy,"Milk (cow, pasteurized)",472,500 ML,actual,Retail,KES,20.0,0.28,2006-08-01,52.57
2006-08-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,oil and fats,Oil (vegetable),96,L,actual,Retail,KES,120.0,1.65,2006-08-01,52.57
2006-08-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,30.59,0.42,2006-08-01,52.57
2006-08-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2888.0,39.78,2006-08-01,52.57
2006-08-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1231.0,16.96,2006-08-01,127.096
2006-08-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,30.12,0.41,2006-08-01,127.096
2006-08-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2777.0,38.25,2006-08-01,127.096
2006-08-15,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,35.6,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,27.0,0.37,2006-08-01,249.7592857142857
2006-08-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,17.08,0.24,2006-08-01,249.7592857142857
2006-08-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1529.5,21.07,2006-08-01,249.7592857142857
2006-08-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,925.0,12.74,2006-08-01,249.7592857142857
2006-08-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,29.39,0.4,2006-08-01,249.7592857142857
2006-08-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,1975.0,27.2,2006-08-01,249.7592857142857
2006-09-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,11.77,0.16,2006-09-01,45.824999999999996
2006-09-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1075.0,14.69,2006-09-01,45.824999999999996
2006-09-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,32.57,0.44,2006-09-01,45.824999999999996
2006-09-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,3043.75,41.58,2006-09-01,45.824999999999996
2006-09-15,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,19.0,0.26,2006-09-01,20.2725
2006-09-15,Eastern,Kitui,Kitui,187,-1.37,38.02,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,42.0,0.57,2006-09-01,20.2725
2006-09-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,20.0,0.27,2006-09-01,20.2725
2006-09-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Bread,55,400 G,actual,Retail,KES,26.0,0.36,2006-09-01,17.32
2006-09-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,14.8,0.2,2006-09-01,17.32
2006-09-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1278.0,17.46,2006-09-01,17.32
2006-09-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,582.22,7.95,2006-09-01,17.32
2006-09-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1905.0,26.02,2006-09-01,17.32
2006-09-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,milk and dairy,"Milk (cow, pasteurized)",472,500 ML,actual,Retail,KES,20.0,0.27,2006-09-01,17.32
2006-09-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,oil and fats,Oil (vegetable),96,L,actual,Retail,KES,120.0,1.64,2006-09-01,17.32
2006-09-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,34.75,0.47,2006-09-01,17.32
2006-09-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,3093.0,42.25,2006-09-01,17.32
2006-09-15,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,22.0,0.3,2006-09-01,12.046666666666667
2006-09-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,13.6,0.19,2006-09-01,118.725
2006-09-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1242.0,16.97,2006-09-01,118.725
2006-09-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,30.74,0.42,2006-09-01,118.725
2006-09-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2811.0,38.4,2006-09-01,118.725
2006-09-15,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,35.6,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,29.0,0.4,2006-09-01,131.14714285714285
2006-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,12.53,0.17,2006-09-01,131.14714285714285
2006-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1124.38,15.36,2006-09-01,131.14714285714285
2006-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,967.5,13.22,2006-09-01,131.14714285714285
2006-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,36.49,0.5,2006-09-01,131.14714285714285
2006-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2700.0,36.89,2006-09-01,131.14714285714285
2006-10-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,12.49,0.17,2006-10-01,131.445
2006-10-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1133.0,15.71,2006-10-01,131.445
2006-10-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,32.63,0.45,2006-10-01,131.445
2006-10-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,3023.75,41.93,2006-10-01,131.445
2006-10-15,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,19.0,0.26,2006-10-01,94.52125
2006-10-15,Eastern,Kitui,Kitui,187,-1.37,38.02,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,44.0,0.61,2006-10-01,94.52125
2006-10-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,21.0,0.29,2006-10-01,94.52125
2006-10-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Bread,55,400 G,actual,Retail,KES,26.0,0.36,2006-10-01,49.6
2006-10-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,14.34,0.2,2006-10-01,49.6
2006-10-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1293.25,17.93,2006-10-01,49.6
2006-10-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,658.88,9.14,2006-10-01,49.6
2006-10-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,2133.33,29.58,2006-10-01,49.6
2006-10-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,milk and dairy,"Milk (cow, pasteurized)",472,500 ML,actual,Retail,KES,20.0,0.28,2006-10-01,49.6
2006-10-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,oil and fats,Oil (vegetable),96,L,actual,Retail,KES,120.0,1.66,2006-10-01,49.6
2006-10-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,35.8,0.5,2006-10-01,49.6
2006-10-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,3280.0,45.48,2006-10-01,49.6
2006-10-15,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,23.0,0.32,2006-10-01,95.79333333333334
2006-10-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,13.67,0.19,2006-10-01,155.244
2006-10-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1282.0,17.78,2006-10-01,155.244
2006-10-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,30.94,0.43,2006-10-01,155.244
2006-10-15,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,35.6,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,30.0,0.42,2006-10-01,118.34142857142857
2006-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,11.77,0.16,2006-10-01,118.34142857142857
2006-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1053.0,14.6,2006-10-01,118.34142857142857
2006-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,621.11,8.61,2006-10-01,118.34142857142857
2006-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1020.0,14.14,2006-10-01,118.34142857142857
2006-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,38.18,0.53,2006-10-01,118.34142857142857
2006-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2400.0,33.28,2006-10-01,118.34142857142857
2006-11-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,12.68,0.18,2006-11-01,169.705
2006-11-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1148.0,16.18,2006-11-01,169.705
2006-11-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,29.9,0.42,2006-11-01,169.705
2006-11-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2774.0,39.1,2006-11-01,169.705
2006-11-15,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,19.0,0.27,2006-11-01,207.33375
2006-11-15,Eastern,Kitui,Kitui,187,-1.37,38.02,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,44.0,0.62,2006-11-01,207.33375
2006-11-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,20.0,0.28,2006-11-01,207.33375
2006-11-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Bread,55,400 G,actual,Retail,KES,27.0,0.38,2006-11-01,165.37
2006-11-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,14.19,0.2,2006-11-01,165.37
2006-11-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1273.6,17.95,2006-11-01,165.37
2006-11-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,955.55,13.47,2006-11-01,165.37
2006-11-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,2108.0,29.71,2006-11-01,165.37
2006-11-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,milk and dairy,"Milk (cow, pasteurized)",472,500 ML,actual,Retail,KES,20.0,0.28,2006-11-01,165.37
2006-11-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,oil and fats,Oil (vegetable),96,L,actual,Retail,KES,135.0,1.9,2006-11-01,165.37
2006-11-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,34.03,0.48,2006-11-01,165.37
2006-11-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,3032.0,42.73,2006-11-01,165.37
2006-11-15,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,31.0,0.44,2006-11-01,164.37333333333333
2006-11-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,14.0,0.2,2006-11-01,358.057
2006-11-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1400.0,19.73,2006-11-01,358.057
2006-11-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,894.44,12.61,2006-11-01,358.057
